idx,tt_abstract,tt_add,tt_add_assign,tt_and,tt_assign,tt_at,tt_bang,tt_bitand,tt_bitor,tt_boolean,tt_break,tt_byte,tt_caret,tt_case,tt_catch,tt_charliteral,tt_class,tt_colon,tt_comma,tt_dec,tt_default,tt_div,tt_div_assign,tt_dot,tt_double,tt_ellipsis,tt_else,tt_enum,tt_equal,tt_extends,tt_false,tt_final,tt_finally,tt_float,tt_floatliteral,tt_for,tt_ge,tt_gt,tt_identifier,tt_if,tt_implements,tt_import,tt_inc,tt_instanceof,tt_int,tt_intliteral,tt_lbrace,tt_lbrack,tt_le,tt_long,tt_lparen,tt_lshift,tt_lshift_assign,tt_lt,tt_mod,tt_mod_assign,tt_mul,tt_mul_assign,tt_multicomment,tt_new,tt_notequal,tt_nullliteral,tt_or,tt_package,tt_private,tt_public,tt_question,tt_rbrace,tt_rbrack,tt_return,tt_rparen,tt_rshift,tt_rshift_assign,tt_semi,tt_singlecomment,tt_static,tt_stringliteral,tt_sub,tt_sub_assign,tt_switch,tt_this,tt_throw,tt_throws,tt_tilde,tt_true,tt_try,tt_ushift,tt_void,tt_while,tv_abstract,tv_add,tv_add_assign,tv_and,tv_assign,tv_at,tv_bang,tv_bitand,tv_bitor,tv_boolean,tv_break,tv_byte,tv_caret,tv_case,tv_catch,tv_charliteral,tv_class,tv_colon,tv_comma,tv_dec,tv_default,tv_div,tv_div_assign,tv_dot,tv_double,tv_ellipsis,tv_else,tv_enum,tv_equal,tv_extends,tv_false,tv_final,tv_finally,tv_float,tv_floatliteral,tv_for,tv_ge,tv_gt,tv_identifier,tv_if,tv_implements,tv_import,tv_inc,tv_instanceof,tv_int,tv_intliteral,tv_lbrace,tv_lbrack,tv_le,tv_long,tv_lparen,tv_lshift,tv_lshift_assign,tv_lt,tv_mod,tv_mod_assign,tv_mul,tv_mul_assign,tv_multicomment,tv_new,tv_notequal,tv_nullliteral,tv_or,tv_package,tv_private,tv_public,tv_question,tv_rbrace,tv_rbrack,tv_return,tv_rparen,tv_rshift,tv_rshift_assign,tv_semi,tv_singlecomment,tv_static,tv_stringliteral,tv_sub,tv_sub_assign,tv_switch,tv_this,tv_throw,tv_throws,tv_tilde,tv_true,tv_try,tv_ushift,tv_void,tv_while,label
169,0,0,0,0,0.21780863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181722944,0,0,0,0,0,0,0,0,0,0,0,0.406034875,0,0,0.475317146,0,0,0,0.449153404,0,0.287098558,0.176410147,0.198897888,0,0,0,0.11352685,0,0,0.291928139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113055173,0,0,0.251014612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0.465784814,0,0.218616754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407541364,0,0,0.381664551,0,0,0,0,0,0.288163764,0.354129345,0.199635848,0,0,0,0.113948062,0,0,0.293011263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113474636,0,0,0.251945937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
171,0,0,0,0,0.231443863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431453428,0,0,0.40405832,0,0,0,0.477271258,0,0.305071472,0.187453757,0.211349273,0,0,0,0.120633846,0,0,0.310203393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120132641,0,0,0.266728602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0,0,0,0,0.21780863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181722944,0,0,0,0,0,0,0,0,0,0,0,0.406034875,0,0,0.475317146,0,0,0,0.449153404,0,0.287098558,0.176410147,0.198897888,0,0,0,0.11352685,0,0,0.291928139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113055173,0,0,0.251014612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0,0,0.441070086,0,0.207016861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172719113,0,0,0,0,0,0,0,0,0,0,0,0.385917056,0,0,0.451766597,0,0,0,0,0,0.27287368,0.3353391,0.18904309,0,0,0,0.107901932,0,0,0.277463969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107453626,0,0,0.238577585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
174,0,0,0.448704236,0,0.21059996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392596603,0,0,0.367668707,0,0,0,0,0,0.277596644,0.341143232,0.192315094,0,0,0,0.219539051,0,0,0.282266383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21862692,0,0,0.242706945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
175,0,0,0,0,0.209877231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175105588,0,0,0,0,0,0,0,0,0,0,0,0.391249306,0,0,0.458008695,0,0,0,0.432797693,0,0.276643999,0.169986255,0.191655115,0,0,0,0.218785645,0,0,0.281297713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217876644,0,0,0.241874032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,1,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176,0,0,0,0,0.21780863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181722944,0,0,0,0,0,0,0,0,0,0,0,0.406034875,0,0,0.475317146,0,0,0,0.449153404,0,0.287098558,0.176410147,0.198897888,0,0,0,0.11352685,0,0,0.291928139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113055173,0,0,0.251014612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
177,0,0,0,0,0.223575171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416784755,0,0,0.390321034,0,0,0,0.461044858,0,0.294699568,0.181080652,0.204163762,0,0.395771392,0,0.116532503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116048339,0,0,0.257660289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
178,0,0,0,0,0.186097178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200577376,0.455582262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346918964,0,0,0.406114208,0,0,0,0.383759729,0,0.245298965,0.150726032,0.169939711,0,0.32942808,0,0.096998114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09659511,0,0,0.214468595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,0,0,0,0,0.186097178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200577376,0.455582262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346918964,0,0,0.406114208,0,0,0,0.383759729,0,0.245298965,0.150726032,0.169939711,0,0.32942808,0,0.096998114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09659511,0,0,0.214468595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,0,0,0,0,0.231443863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431453428,0,0,0.40405832,0,0,0,0.477271258,0,0.305071472,0.187453757,0.211349273,0,0,0,0.120633846,0,0,0.310203393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120132641,0,0,0.266728602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
181,0,0,0,0,0.218197486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534166639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406759772,0,0.289195719,0.28569944,0,0,0,0,0,0.287611118,0.353450188,0.199252982,0,0,0,0.11372953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113257012,0,0,0.25146275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
182,0,0,0,0,0.216028369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52885645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402716144,0,0.286320803,0.471432135,0,0,0,0,0,0.284751954,0,0.197272194,0,0,0,0.112598936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112131115,0,0,0.24896294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0,0.281598411,0,0,0.205886961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383810716,0,0,0.449300849,0,0,0,0.424569169,0,0.271384332,0.166754408,0.188011291,0,0.364459831,0,0.107313002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106867143,0,0,0.237275426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0,0.281598411,0,0,0.205886961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383810716,0,0,0.449300849,0,0,0,0.424569169,0,0.271384332,0.166754408,0.188011291,0,0.364459831,0,0.107313002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106867143,0,0,0.237275426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501680536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594839499,0,0,0.278535102,0,0,0,0,0,0.420598261,0,0.291384626,0,0,0,0.166316389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165625385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0,0,0,0,0.233883811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436001933,0,0,0.204159009,0,0,0,0,0,0,0.378859896,0.213577377,0,0,0.327775772,0.121905602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121399114,0,0.560965136,0.269540531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0,0,0,0,0.216722998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404011059,0,0,0.472948003,0,0,0,0.44691467,0,0,0,0.197906513,0,0.383641718,0.303725802,0.112960993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112491668,0,0,0.249763469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408755398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484658739,0,0,0.226942682,0,0,0,0,0,0,0,0.237412118,0.400518029,0,0.364354789,0.135509985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400518029,0,0.134946974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441363733,0,0,0,0,0,0.234215492,0,0,0,0,0,0,0,0,0,0,0,0.52332224,0,0,0.490093928,0,0,0,0,0,0,0,0.256351596,0,0,0,0.292640504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291424654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52301698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620137988,0,0,0.435571775,0,0,0,0,0,0,0,0.303777197,0,0,0,0.173389816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172669423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,0.636279545,0,0,0.465207389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406083172,0,0,0,0,0,0,0.376786283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268065255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320964089,0,0,0,0,0.248455701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394690256,0.649864305,0,0,0,0,0,0,0,0.271937671,0,0,0,0,0,0,0.399130725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154571579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0.572698051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427837824,0,0.104214557,0.301844788,0,0,0,0,0,0.193391987,0.218044474,0,0,0,0.248910659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247876496,0,0,0,0.422679148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
194,0,0,0,0,0,0,0.719547881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261873997,0.379243088,0,0,0,0,0,0,0.273954903,0,0,0,0.312735719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311436379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,0,0,0,0,0,0.652822639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227087995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237589851,0.34407505,0,0,0,0,0,0,0.248550468,0,0,0,0.283735055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282556205,0,0,0,0,0,0.353971951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0,0,0,0,0,0,0.514694466,0,0,0,0,0,0,0,0,0,0,0,0.231289516,0,0,0,0,0.17903934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468297874,0.271273565,0,0,0,0,0,0,0.195960653,0.330588746,0,0,0.223700671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330588746,0,0.22277125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0.698014888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242808371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254037227,0.367893963,0,0,0,0,0,0,0.265756603,0,0,0,0.303376875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302116419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,0,0,0,0,0,0,0,0,0.342191026,0,0,0,0.6735426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264973716,0,0.258173701,0.186942179,0,0,0,0,0,0.239547747,0.135041951,0,0,0,0.231237558,0,0,0.198204947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230276822,0,0,0,0,0,0,0.1898175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
199,0,0,0,0,0,0,0,0,0.32115152,0,0,0,0.63213005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497363785,0,0.242299974,0.1754481,0,0,0,0,0,0.224819231,0.12673894,0,0,0,0.217019991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216118326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0.470453311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115299044,0.333949654,0,0,0,0,0,0.427923156,0.241236157,0,0,0,0.275385336,0,0,0,0,0,0,0,0,0,0.511369752,0,0,0,0,0,0,0,0,0,0.274241177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
